Lat(X),Lng(Y),Elevation(Z)
46.1845122,-122.21932448979591,1595.0
46.1860429,-122.21932448979591,1613.0
46.1875735,-122.21932448979591,1655.0
46.1891041,-122.21932448979591,1708.0
46.1906347,-122.21932448979591,1750.0
46.1921653,-122.21932448979591,1777.0
46.1936959,-122.21932448979591,1776.0
46.1952265,-122.21932448979591,1794.0
46.1967571,-122.21932448979591,1796.0
46.1982878,-122.21932448979591,1833.0
46.1998184,-122.21932448979591,1853.0
46.201349,-122.21932448979591,1824.0
46.2028796,-122.21932448979591,1769.0
46.2044102,-122.21932448979591,1742.0
46.2059408,-122.21932448979591,1698.0
46.2074714,-122.21932448979591,1632.0
46.209002,-122.21932448979591,1491.0
46.2105327,-122.21932448979591,1440.0
46.2120633,-122.21932448979591,1521.0
46.2135939,-122.21932448979591,1514.0
46.2151245,-122.21932448979591,1452.0
46.2166551,-122.21932448979591,1404.0
46.2181857,-122.21932448979591,1383.0
46.2197163,-122.21932448979591,1386.0
46.2212469,-122.21932448979591,1349.0
46.2227776,-122.21932448979591,1349.0
46.2243082,-122.21932448979591,1324.0
46.2258388,-122.21932448979591,1286.0
46.2273694,-122.21932448979591,1271.0
46.2289,-122.21932448979591,1269.0
46.1539,-122.21779387755102,1094.0
46.1554306,-122.21779387755102,1112.0
46.1569612,-122.21779387755102,1131.0
46.1584918,-122.21779387755102,1147.0
46.1600224,-122.21779387755102,1162.0
46.1615531,-122.21779387755102,1180.0
46.1630837,-122.21779387755102,1205.0
46.1646143,-122.21779387755102,1236.0
46.1661449,-122.21779387755102,1275.0
46.1676755,-122.21779387755102,1315.0
46.1692061,-122.21779387755102,1346.0
46.1707367,-122.21779387755102,1379.0
46.1722673,-122.21779387755102,1401.0
46.173798,-122.21779387755102,1425.0
46.1753286,-122.21779387755102,1449.0
46.1768592,-122.21779387755102,1485.0
46.1783898,-122.21779387755102,1517.0
46.1799204,-122.21779387755102,1549.0
46.181451,-122.21779387755102,1598.0
46.1829816,-122.21779387755102,1620.0
46.1845122,-122.21779387755102,1626.0
46.1860429,-122.21779387755102,1639.0
46.1875735,-122.21779387755102,1672.0
46.1891041,-122.21779387755102,1739.0
46.1906347,-122.21779387755102,1795.0
46.1921653,-122.21779387755102,1822.0
46.1936959,-122.21779387755102,1822.0
46.1952265,-122.21779387755102,1839.0
46.1967571,-122.21779387755102,1856.0
46.1982878,-122.21779387755102,1908.0
46.1998184,-122.21779387755102,1926.0
46.201349,-122.21779387755102,1864.0
46.2028796,-122.21779387755102,1824.0
46.2044102,-122.21779387755102,1778.0
46.2059408,-122.21779387755102,1723.0
46.2074714,-122.21779387755102,1599.0
46.209002,-122.21779387755102,1504.0
